WorkerId	ID	Input.compound	Answer.Qhead	Answer.Qmodifier	Answer.Qheadmodifier	equivalents	Input.noun	Input.modifier	Input.nounlemma	Input.modifierlemma	Input.order	AssignmentStatus
silva-de656194	9	alta-costura	5	3	2	costura bem feita - costura de qualidade	costura	alta	costura	alto	AN	Approved
silva-de656194	14	amor-próprio	5	3	4	amor a própria pessoa - amor a si mesmo	amor	próprio	amor	próprio	NA	Approved
silva-de656194	31	carne branca	5	3	4	carne mais saudável - carnes de cores claras	carne	branca	carne	branco	NA	Approved
silva-de656194	32	carne vermelha	5	3	3	carne bovina - carne gorda	carne	vermelha	carne	vermelho	NA	Approved
silva-de656194	36	centro espírita	3	5	4	espécie de igreja espírita - local de reunião de espíritas	centro	espírita	centro	espírita	NA	Approved
silva-de656194	43	classe executiva	3	3	4	classe com altos níveis de qualidade e conforto - classe superior	classe	executiva	classe	executivo	NA	Approved
silva-de656194	57	disco voador	1	5	1	espécie de avião dos ets - transporte de alienígenas	disco	voador	disco	voador	NA	Approved
silva-de656194	69	força bruta	3	3	3	brutalidade - força física - pancada	força	bruta	força	bruto	NA	Approved
silva-de656194	80	lista negra	2	2	2	local fictício onde se coloca o nome da pessoa que não gosta - na minha cola	lista	negra	lista	negro	NA	Approved
silva-de656194	83	longa data	3	4	4	à u  período longo - há muito tempo	data	longa	data	longo	AN	Approved
silva-de656194	85	lua cheia	5	2	2	lua completamente iluminada - lua em sua totalidade 	lua	cheia	lua	cheio	NA	Approved
silva-de656194	89	magia negra	3	1	2	bruxaria - magia ruim	magia	negra	magia	negro	NA	Approved
silva-de656194	102	navio negreiro	4	4	5	navios de transporte escravo - navios ilegais	navio	negreiro	navio	negreiro	NA	Approved
silva-de656194	103	nó cego	3	1	1	nó difícil de desatar - pessoa difícil de entender	nó	cego	nó	cego	NA	Approved
silva-de656194	130	primeira infância	5	3	4	início da vida da criança - período inicial da vida da criança	infância	primeira	infância	primeiro	AN	Approved
silva-de656194	143	rede social	1	3	2	ambiente virtual para socializar - local virtual de socialização	rede	social	rede	social	NA	Approved
silva-de656194	160	sétima arte	5	1	2	arte de qualidade - arte valorizada	arte	sétima	arte	sétimo	AN	Approved
silva-de656194	168	terceira idade	5	3	3	idade avançada - velhice	idade	terceira	idade	terceiro	AN	Approved
silvaric411005	4	água doce	4	2	2	água com açúcar - água potável	água	doce	água	doce	NA	Approved
silvaric411005	9	alta-costura	3	3	3	costura de classe - costura refinada - moda	costura	alta	costura	alto	AN	Approved
silvaric411005	10	alto mar	3	2	2	mar aberto - mar fundo	mar	alto	mar	alto	AN	Approved
silvaric411005	13	amigo secreto	2	5	3	amigo oculto - jogo de presentes	amigo	secreto	amigo	secreto	NA	Approved
silvaric411005	14	amor-próprio	4	4	4	auto-confiança - orgulho	amor	próprio	amor	próprio	NA	Approved
silvaric411005	17	ar livre	2	3	3	campo - campo aberto	ar	livre	ar	livre	NA	Approved
silvaric411005	18	arma branca	4	1	2	canivete - espada - faca	arma	branca	arma	branco	NA	Approved
silvaric411005	19	ato falho	2	3	2	erro - falha	ato	falho	ato	falho	NA	Approved
silvaric411005	23	bode expiatório	1	4	2	culpado - injustiçado	bode	expiatório	bode	expiatório	NA	Approved
silvaric411005	24	braço direito	1	1	1	ajudante - assistente	braço	direito	braço	direito	NA	Approved
silvaric411005	32	carne vermelha	5	4	4	carne de gado - carne de ovelha	carne	vermelha	carne	vermelho	NA	Approved
silvaric411005	34	carta aberta	4	3	3	carta comunitária - carta livre	carta	aberta	carta	aberto	NA	Approved
silvaric411005	36	centro espírita	1	4	2	casa de espíritos - centro mediúnico - templo espírita	centro	espírita	centro	espírita	NA	Approved
silvaric411005	37	cerca viva	3	3	3	cerca de plantas - cerca verde - muro vivo	cerca	viva	cerca	vivo	NA	Approved
silvaric411005	40	circuito integrado	5	5	5	chip - circuito	circuito	integrado	circuito	integrado	NA	Approved
silvaric411005	44	colégio militar	5	5	5	colégio do exército - escola militar	colégio	militar	colégio	militar	NA	Approved
silvaric411005	45	coluna social	2	3	2	matéria - redação - reportagem	coluna	social	coluna	social	NA	Approved
silvaric411005	47	companhia aérea	3	3	3	corporação aérea - empresa aérea - empresa de aviões	companhia	aérea	companhia	aéreo	NA	Approved
silvaric411005	48	conta-corrente	3	3	3	conta bancária - poupança	conta	corrente	conta	corrente	NA	Approved
silvaric411005	49	coração partido	2	2	1	coração quebrado - mágoa	coração	partido	coração	partido	NA	Approved
silvaric411005	50	corda bamba	1	1	1	dificuldade - situação difícil	corda	bamba	corda	bambo	NA	Approved
silvaric411005	51	cordas vocais	1	4	2	garganta - vocal	cordas	vocais	corda	vocal	NA	Approved
silvaric411005	52	curto-circuito	3	2	3	choque - explosão elétrica	circuito	curto	circuito	curto	AN	Approved
silvaric411005	53	deputado federal	5	5	5	político - presidente	deputado	federal	deputado	federal	NA	Approved
silvaric411005	56	disco rígido	4	4	4	disco magnético - memória permanente	disco	rígido	disco	rígido	NA	Approved
silvaric411005	57	disco voador	3	4	4	nave alienígena - ovni	disco	voador	disco	voador	NA	Approved
silvaric411005	58	efeitos especiais	5	3	3	efeitos - ficção	efeitos	especiais	efeito	especial	NA	Approved
silvaric411005	59	elefante branco	0	0	1	inútil - supervalorizado	elefante	branco	elefante	branco	NA	Approved
silvaric411005	63	exames laboratoriais	5	5	4	exame de laboratório - teste laboratorial	exames	laboratoriais	exame	laboratorial	NA	Approved
silvaric411005	66	ficha limpa	3	2	2	dignidade - honestidade	ficha	limpa	ficha	limpo	NA	Approved
silvaric411005	68	fio condutor	2	3	2	conexão - ligação - ponte	fio	condutor	fio	condutor	NA	Approved
silvaric411005	69	força bruta	2	3	2	hostilidade - rudez - violência	força	bruta	força	bruto	NA	Approved
silvaric411005	70	gatos-pingados	0	0	0	pouco - quase nada	gatos	pingados	gato	pingado	NA	Approved
silvaric411005	71	gelo-seco	5	4	4	gás congelado - gás sólido	gelo	seco	gelo	seco	NA	Approved
silvaric411005	72	golpe baixo	2	1	2	desonestidade - traição	golpe	baixo	golpe	baixo	NA	Approved
silvaric411005	76	guarda-florestal	5	5	4	guarda da floresta - guardão florestal	guarda	florestal	guarda	florestal	NA	Approved
silvaric411005	78	juízo final	2	4	3	julgamento - julgamento final	juízo	final	juízo	final	NA	Approved
silvaric411005	88	má-fé	2	4	2	desonestidade - maldade	fé	má	fé	mau	AN	Approved
silvaric411005	92	mar aberto	5	3	3	alto-mar - mar livre	mar	aberto	mar	aberto	NA	Approved
silvaric411005	94	maré baixa	2	3	3	marola - ondinha	maré	baixa	maré	baixo	NA	Approved
silvaric411005	96	mau contato	3	3	3	curto circuito - falha	contato	mau	contato	mau	AN	Approved
silvaric411005	97	mau-humor	4	5	4	braveza - impaciência - ira	humor	mau	humor	mau	AN	Approved
silvaric411005	99	mercado negro	3	1	2	comércio ilegal - contrabando - mercado ilegal	mercado	negro	mercado	negro	NA	Approved
silvaric411005	100	mesa-redonda	2	2	2	debate - reunião	mesa	redonda	mesa	redondo	NA	Approved
silvaric411005	107	olho gordo	1	1	1	ganância - inveja	olho	gordo	olho	gordo	NA	Approved
silvaric411005	109	olho nu	3	2	3	olho livre - olho puro	olho	nu	olho	nu	NA	Approved
silvaric411005	111	ovelha negra	1	1	1	decepção - diferente	ovelha	negra	ovelha	negro	NA	Approved
silvaric411005	112	pão-duro	1	1	1	avarento - ganancioso - mesquinho	pão	duro	pão	duro	NA	Approved
silvaric411005	113	papel higiênico	4	4	4	papel de limpeza - toalha de papel	papel	higiênico	papel	higiênico	NA	Approved
silvaric411005	117	pavio curto	1	2	2	impaciência - ira - raiva	pavio	curto	pavio	curto	NA	Approved
silvaric411005	120	pé-frio	1	1	2	azar - falta de sorte	pé	frio	pé	frio	NA	Approved
silvaric411005	121	pente fino	2	2	2	filtro - limpeza	pente	fino	pente	fino	NA	Approved
silvaric411005	122	peso morto	2	2	1	atrapalhar - inútil	peso	morto	peso	morto	NA	Approved
silvaric411005	127	ponto forte	2	3	3	aptidão - facilidade - habilidade	ponto	forte	ponto	forte	NA	Approved
silvaric411005	128	ponto fraco	2	2	2	fraqueza - inabilidade - inaptidão	ponto	fraco	ponto	fraco	NA	Approved
silvaric411005	129	prato feito	3	3	3	alaminuta - comida pronta	prato	feito	prato	feito	NA	Approved
silvaric411005	131	primeira mão	1	3	2	evidência - prioridade	mão	primeira	mão	primeiro	AN	Approved
silvaric411005	132	primeira necessidade	5	4	4	básico - prioridade	necessidade	primeira	necessidade	primeiro	AN	Approved
silvaric411005	133	primeira-dama	3	2	3	esposa do governante - mulher do governante	dama	primeira	dama	primeiro	AN	Approved
silvaric411005	136	príncipe encantado	2	2	2	amor perfeito - homem certo - homem perfeito	príncipe	encantado	príncipe	encantado	NA	Approved
silvaric411005	137	processo seletivo	3	5	4	concurso - seleção - vestibular	processo	seletivo	processo	seletivo	NA	Approved
silvaric411005	144	regime político	3	5	3	constituição - política	regime	político	regime	político	NA	Approved
silvaric411005	150	saia justa	0	0	1	constrangimento - situação difícil - vergonha	saia	justa	saia	justo	NA	Approved
silvaric411005	152	salão paroquial	4	5	4	paróquia - salão de festas	salão	paroquial	salão	paroquial	NA	Approved
silvaric411005	154	sangue frio	2	2	2	calmamente - sem remorso - tranquilamente	sangue	frio	sangue	frio	NA	Approved
silvaric411005	155	sangue quente	2	2	2	impaciência - ira - raiva	sangue	quente	sangue	quente	NA	Approved
silvaric411005	159	sentença judicial	4	5	4	decisão da justiça - decisão judicial - sanção	sentença	judicial	sentença	judicial	NA	Approved
silvaric411005	160	sétima arte	5	5	5	cinema - filmes	arte	sétima	arte	sétimo	AN	Approved
silvaric411005	161	sexto sentido	4	2	3	intuição - pressentimento - sensibilidade	sentido	sexto	sentido	sexto	AN	Approved
silvaric411005	162	sinal verde	2	2	2	concessão - liberdade - permissão	sinal	verde	sinal	verde	NA	Approved
silvaric411005	163	sistema político	4	4	4	constituição - legislação - política	sistema	político	sistema	político	NA	Approved
silvaric411005	165	tartaruga-marinha	5	5	5	réptil marinho - tartaruga do mar	tartaruga	marinha	tartaruga	marinho	NA	Approved
silvaric411005	166	tela plana	5	5	5	tela reta - visor plano	tela	plana	tela	plano	NA	Approved
silvaric411005	168	terceira idade	5	3	3	idade avançada - velhice	idade	terceira	idade	terceiro	AN	Approved
silvaric411005	170	tiro livre	2	3	2	bola-parada - falta	tiro	livre	tiro	livre	NA	Approved
silvaric411005	171	trabalho braçal	4	2	3	trabalho físico - trabalho pesado	trabalho	braçal	trabalho	braçal	NA	Approved
silvaric411005	172	trabalho escravo	5	5	5	serviço escravo - trabalho forçado	trabalho	escravo	trabalho	escravo	NA	Approved
silvaric411005	173	vaca louca	3	3	3	febre bovina - febre da vaca	vaca	louca	vaca	louco	NA	Approved
silvaric411005	176	vista grossa	2	1	1	fingimento - ignoração	vista	grossa	vista	grosso	NA	Approved
silvaric411005	178	vôo doméstico	5	2	2	voo local - voo regional	vôo	doméstico	vôo	doméstico	NA	Approved
silvaric411005	179	vôo internacional	4	4	4	voo exterior - voo mundial	vôo	internacional	vôo	internacional	NA	Approved
timm-do-770267	1	abalo sísmico	2	4	5	Chão tremendo  - Terremoto 	abalo	sísmico	abalo	sísmico	NA	Approved
timm-do-770267	5	água mineral	4	4	4	Água  - Fonte ijui 	água	mineral	água	mineral	NA	Approved
timm-do-770267	8	alta temporada	4	2	3	Época de movimento  - Temporada movimentada 	temporada	alta	temporada	alto	AN	Approved
timm-do-770267	9	alta-costura	3	2	2	Alta classe de roupa  - Roupa de alto garbo 	costura	alta	costura	alto	AN	Approved
timm-do-770267	11	alto-falante	2	2	3	Speaker - Viva voz 	falante	alto	falante	alto	AN	Approved
timm-do-770267	13	amigo secreto	2	2	2	Amigo oculto  - Jogo de natal 	amigo	secreto	amigo	secreto	NA	Approved
timm-do-770267	15	ano-novo	3	3	3	Novo ano - Troca de ano 	ano	novo	ano	novo	NA	Approved
timm-do-770267	16	ar condicionado	1	1	2	Consicionador de ar  - Invenção divina 	ar	condicionado	ar	condicionado	NA	Approved
timm-do-770267	22	bebida alcoólica	5	5	5	Água que passarinho não bebe  - Bebida do diabo 	bebida	alcoólica	bebida	alcoólico	NA	Approved
timm-do-770267	23	bode expiatório	1	1	3	Falso culpado  - Laranja 	bode	expiatório	bode	expiatório	NA	Approved
timm-do-770267	24	braço direito	0	0	2	Mais confiável  - Segundo em comando 	braço	direito	braço	direito	NA	Approved
timm-do-770267	31	carne branca	5	3	3	Carne de galinha  - Carne de porco 	carne	branca	carne	branco	NA	Approved
timm-do-770267	32	carne vermelha	5	2	3	Carne de vaca  - Carne suculenta 	carne	vermelha	carne	vermelho	NA	Approved
timm-do-770267	34	carta aberta	2	4	3	Anúncio público  - Carta pública 	carta	aberta	carta	aberto	NA	Approved
timm-do-770267	35	centro comercial	2	5	3	Galeria  - Shopping 	centro	comercial	centro	comercial	NA	Approved
timm-do-770267	45	coluna social	5	2	3	Coluna de artistas  - Trecho de celebridades 	coluna	social	coluna	social	NA	Approved
timm-do-770267	46	comida caseira	5	2	2	Comida simples  - Feito em casa 	comida	caseira	comida	caseiro	NA	Approved
timm-do-770267	47	companhia aérea	5	3	3	Companhia de viagens de avião  - Empresa de voos 	companhia	aérea	companhia	aéreo	NA	Approved
timm-do-770267	48	conta-corrente	3	3	3	Conta de uso  - Conta normal 	conta	corrente	conta	corrente	NA	Approved
timm-do-770267	49	coração partido	1	1	2	Broken Heart  - Dor de coração 	coração	partido	coração	partido	NA	Approved
timm-do-770267	52	curto-circuito	4	2	3	Fio queimou  - Muita. Corrente, pouca resistência 	circuito	curto	circuito	curto	AN	Approved
timm-do-770267	56	disco rígido	5	2	4	Hard drive  - HD 	disco	rígido	disco	rígido	NA	Approved
timm-do-770267	58	efeitos especiais	4	3	3	CG - Computação gráfica 	efeitos	especiais	efeito	especial	NA	Approved
timm-do-770267	59	elefante branco	1	1	1	Desnecessário  - Problema grande 	elefante	branco	elefante	branco	NA	Approved
timm-do-770267	61	estrela cadente	2	2	2	Cometa  - Meteoro 	estrela	cadente	estrela	cadente	NA	Approved
timm-do-770267	64	farinha integral	5	2	3	Farinha dura - Farinha ruim 	farinha	integral	farinha	integral	NA	Approved
timm-do-770267	68	fio condutor	2	2	2	Elemento principal  - Regente 	fio	condutor	fio	condutor	NA	Approved
timm-do-770267	71	gelo-seco	2	2	2	Dióxido de carbono sólido  - Gelinho 	gelo	seco	gelo	seco	NA	Approved
timm-do-770267	74	gripe aviária	3	1	2	Doença de frango  - Gripe. De galinha 	gripe	aviária	gripe	aviário	NA	Approved
timm-do-770267	77	jogo duro	2	2	2	Cu doce  - Se fazendo 	jogo	duro	jogo	duro	NA	Approved
timm-do-770267	80	lista negra	3	1	3	Grupo de malvados  - Grupo ruim 	lista	negra	lista	negro	NA	Approved
timm-do-770267	83	longa data	1	1	2	De bastante tempo  - Muito tempo 	data	longa	data	longo	AN	Approved
timm-do-770267	85	lua cheia	5	3	2	Lua de cristal  - Lua gorda 	lua	cheia	lua	cheio	NA	Approved
timm-do-770267	86	lua nova	5	2	3	Lua no começo do. Ciclo  - Lua pequena 	lua	nova	lua	novo	NA	Approved
timm-do-770267	87	lugar-comum	2	4	2	Chavão  - Clichê	lugar	comum	lugar	comum	NA	Approved
timm-do-770267	88	má-fé	3	2	3	Intenção ruim  - Ma. Vontade 	fé	má	fé	mau	AN	Approved
timm-do-770267	91	máquina virtual	2	2	5	Computador simulado  - Simulador de máquina 	máquina	virtual	máquina	virtual	NA	Approved
timm-do-770267	94	maré baixa	5	5	5	Água raza  - Baixada	maré	baixa	maré	baixo	NA	Approved
timm-do-770267	97	mau-humor	3	3	3	Desânimo  - Irritado 	humor	mau	humor	mau	AN	Approved
timm-do-770267	98	mau-olhado	1	2	2	Inveja  - Recalque 	olhado	mau	olhado	mau	AN	Approved
timm-do-770267	102	navio negreiro	5	3	2	Navio transportador de escravos  - Negrerinho 	navio	negreiro	navio	negreiro	NA	Approved
timm-do-770267	103	nó cego	5	1	3	Nó desconhecido  - Nó não desatavel 	nó	cego	nó	cego	NA	Approved
timm-do-770267	105	novo-rico	2	4	3	Classe média  - Ex classe c 	rico	novo	rico	novo	AN	Approved
timm-do-770267	106	núcleo atômico	5	5	5	Centro atômico  - Núcleo de atomo 	núcleo	atômico	núcleo	atômico	NA	Approved
timm-do-770267	109	olho nu	3	2	3	Apenas com os olhos  - Sem equipamentos de visão 	olho	nu	olho	nu	NA	Approved
timm-do-770267	111	ovelha negra	1	2	2	Parte ruim  - Patinho feio 	ovelha	negra	ovelha	negro	NA	Approved
timm-do-770267	112	pão-duro	1	1	0	Mão de vaca - Sovina	pão	duro	pão	duro	NA	Approved
timm-do-770267	113	papel higiênico	5	1	3	Limpa bunda  - Lixa-cu	papel	higiênico	papel	higiênico	NA	Approved
timm-do-770267	114	paraíso fiscal	2	2	3	Local de baixo imposto  - Suíça 	paraíso	fiscal	paraíso	fiscal	NA	Approved
timm-do-770267	116	pau-mandado	1	4	3	Capacho  - Obediente	pau	mandado	pau	mandado	NA	Approved
timm-do-770267	117	pavio curto	1	1	2	Esquentado  - Nervoso 	pavio	curto	pavio	curto	NA	Approved
timm-do-770267	122	peso morto	3	3	3	Inútil  - Mochilinha 	peso	morto	peso	morto	NA	Approved
timm-do-770267	124	poção mágica	1	1	2	Segredo  - Truque	poção	mágica	poção	mágico	NA	Approved
timm-do-770267	125	pólo-aquático	2	5	1	Águaball - Futebol na água 	pólo	aquático	pólo	aquático	NA	Approved
timm-do-770267	128	ponto fraco	2	4	4	Fraqueza  - Vulnerabilidade 	ponto	fraco	ponto	fraco	NA	Approved
timm-do-770267	130	primeira infância	3	3	2	Criança - Infância muito jovem 	infância	primeira	infância	primeiro	AN	Approved
timm-do-770267	132	primeira necessidade	5	2	2	Necessidade mais importante  - Tarefas de muita importância 	necessidade	primeira	necessidade	primeiro	AN	Approved
timm-do-770267	136	príncipe encantado	2	2	3	Homem ideal  - Homem perfeito 	príncipe	encantado	príncipe	encantado	NA	Approved
